delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
117.512538217,11.3318464484,11.1428997168,27.064453125,0,15438,0,0,0
117.308065758,11.4110937428,11.4793856634,27.064453125,0,15492,0,0,0
119.809029666,11.218192053,10.6330112246,27.064453125,0,15526,0,0,0
118.923736893,11.0707599715,11.3423527794,27.064453125,0,15565,0,0,0
113.188573072,11.2236345209,11.9447154868,27.064453125,0,15606,0,0,0
118.074789223,11.347605093,11.2647264471,27.064453125,0,15643,0,0,0
114.531792064,11.1932009401,11.3794913,27.064453125,0,15683,0,0,0
118.540081002,10.8082266166,10.9781542333,27.064453125,0,15726,0,0,0
119.309607721,10.9389241003,11.0392259627,27.064453125,0,15763,0,0,0
118.498201923,11.3789279503,11.2202192926,27.064453125,0,15804,0,0,0
118.71956549,11.1054883705,11.2481526312,27.064453125,0,15846,0,0,0
118.792066381,11.1093577054,10.9614837856,27.064453125,0,15884,0,0,0
121.222940457,11.0882424175,11.000088441,27.064453125,0,15923,0,0,0
119.372345262,11.3972493054,11.326493982,27.064453125,0,15967,0,0,0
121.260448202,11.2427201153,11.0435497932,27.064453125,0,16002,0,0,0
118.350265725,11.3637535772,11.2396253192,27.064453125,0,16045,0,0,0
117.303208602,11.1641512754,11.1535655823,27.064453125,0,16087,0,0,0
120.091310488,11.0440679042,10.6734475391,27.064453125,0,16122,0,0,0
118.593066268,11.266997414,11.2359976882,27.064453125,0,16168,0,0,0
118.706857327,11.2488489305,11.3232023792,27.064453125,0,16206,0,0,0
115.460092838,11.4044233552,11.2054737419,27.064453125,0,16244,0,0,0
117.868479302,11.184397249,10.9405958064,27.064453125,0,16291,0,0,0
114.599045293,11.1613186141,11.4158201414,27.064453125,0,16327,0,0,0
117.531813808,11.3633351212,11.3143033169,27.064453125,0,16363,0,0,0
117.825248337,11.2242954855,11.1749964059,27.064453125,0,16410,0,0,0
115.845539168,11.3258572266,11.497525801,27.064453125,0,16450,0,0,0
120.480373378,11.0685856699,10.6642430804,27.064453125,0,16501,0,0,0
118.933289764,11.2844636084,11.3392327479,27.064453125,0,16541,0,0,0
119.986461558,11.0747488954,10.7476244687,27.064453125,0,16593,0,0,0
117.559697962,11.2036439434,11.3727992837,27.064453125,0,16629,0,0,0
117.698644157,11.1138064979,10.8423839879,27.064453125,0,16682,0,0,0
116.411089396,10.9880930562,11.3659849972,27.064453125,0,16719,0,0,0
121.043735646,11.2027534374,10.6811958581,27.064453125,0,16773,0,0,0
115.879189793,11.0717195443,11.1896816417,27.064453125,0,16811,0,0,0
117.458337788,11.3518137299,10.7214408211,27.064453125,0,16863,0,0,0
115.704370625,11.455134371,11.2847625352,27.064453125,0,16899,0,0,0
118.704210878,11.3402209453,10.9060400052,27.064453125,0,16933,0,0,0
118.30227458,11.0634899511,11.2703967672,27.064453125,0,16987,0,0,0
120.538642336,11.1765393604,10.7430754745,27.064453125,0,17023,0,0,0
116.65171456,11.2825897451,11.1660123115,27.064453125,0,17078,0,0,0
118.345814817,11.2480076079,10.9416690689,27.064453125,0,17112,0,0,0
118.684719301,11.2759290362,11.0504972394,27.064453125,0,17147,0,0,0
117.691121801,11.3241815511,11.1257533477,27.064453125,0,17198,0,0,0
117.573183366,11.2055296074,10.9044409308,27.064453125,0,17234,0,0,0
